id,StartUhrZeit,EndUhrzeit,Prozess,Betreff
942,2024-08-08 19:16:46,2024-08-08 21:07:46,Prozess_E,Aufgabe_W
943,2024-08-05 22:04:46,2024-08-06 00:03:46,Prozess_C,Aufgabe_Y
944,2024-08-05 02:16:46,2024-08-05 02:41:46,Prozess_A,Aufgabe_Z
945,2024-07-10 01:23:46,2024-07-10 02:08:46,Prozess_C,Aufgabe_Z
946,2024-07-29 07:28:46,2024-07-29 08:21:46,Prozess_C,Aufgabe_V
947,2024-07-30 07:28:46,2024-07-30 08:23:46,Prozess_D,Aufgabe_W
948,2024-07-29 12:34:46,2024-07-29 14:02:46,Prozess_D,Aufgabe_X
949,2024-07-21 16:11:46,2024-07-21 16:32:46,Prozess_D,Aufgabe_Z
950,2024-08-06 07:56:46,2024-08-06 08:12:46,Prozess_B,Aufgabe_Y
951,2024-07-19 14:36:46,2024-07-19 16:09:46,Prozess_E,Aufgabe_X
952,2024-08-08 10:35:46,2024-08-08 11:47:46,Prozess_A,Aufgabe_Z
953,2024-07-12 10:26:46,2024-07-12 10:44:46,Prozess_D,Aufgabe_X
954,2024-07-30 03:14:46,2024-07-30 04:24:46,Prozess_D,Aufgabe_Z
955,2024-07-15 02:52:46,2024-07-15 04:40:46,Prozess_C,Aufgabe_W
956,2024-07-22 01:38:46,2024-07-22 01:40:46,Prozess_E,Aufgabe_V
957,2024-07-11 18:45:46,2024-07-11 20:03:46,Prozess_B,Aufgabe_W
958,2024-07-17 20:34:46,2024-07-17 22:26:46,Prozess_A,Aufgabe_W
959,2024-07-31 16:53:46,2024-07-31 17:37:46,Prozess_B,Aufgabe_V
960,2024-08-03 23:33:46,2024-08-04 00:20:46,Prozess_A,Aufgabe_W
961,2024-07-24 21:37:46,2024-07-24 22:51:46,Prozess_B,Aufgabe_V
962,2024-08-06 17:08:46,2024-08-06 18:33:46,Prozess_D,Aufgabe_Z
963,2024-08-06 20:31:46,2024-08-06 21:22:46,Prozess_D,Aufgabe_V
964,2024-07-25 15:22:46,2024-07-25 16:13:46,Prozess_B,Aufgabe_X
965,2024-07-11 10:52:46,2024-07-11 11:18:46,Prozess_B,Aufgabe_V
966,2024-08-06 05:54:46,2024-08-06 06:35:46,Prozess_A,Aufgabe_V
967,2024-08-09 04:00:46,2024-08-09 04:06:46,Prozess_C,Aufgabe_V
968,2024-07-31 21:41:46,2024-07-31 22:47:46,Prozess_D,Aufgabe_V
969,2024-07-19 16:53:46,2024-07-19 17:43:46,Prozess_A,Aufgabe_X
970,2024-07-30 00:49:46,2024-07-30 01:02:46,Prozess_E,Aufgabe_Z
971,2024-07-15 21:47:46,2024-07-15 23:42:46,Prozess_B,Aufgabe_X
972,2024-08-06 23:30:46,2024-08-07 00:50:46,Prozess_E,Aufgabe_Z
973,2024-08-03 04:26:46,2024-08-03 05:53:46,Prozess_C,Aufgabe_W
974,2024-07-21 20:57:46,2024-07-21 21:56:46,Prozess_A,Aufgabe_Z
975,2024-07-27 12:02:46,2024-07-27 13:01:46,Prozess_B,Aufgabe_V
976,2024-07-31 19:29:46,2024-07-31 21:16:46,Prozess_D,Aufgabe_Y
977,2024-08-02 19:37:46,2024-08-02 20:19:46,Prozess_B,Aufgabe_Y
978,2024-07-13 23:17:46,2024-07-13 23:41:46,Prozess_D,Aufgabe_W
979,2024-07-31 16:09:46,2024-07-31 17:42:46,Prozess_D,Aufgabe_W
980,2024-08-04 06:52:46,2024-08-04 08:34:46,Prozess_E,Aufgabe_Z
981,2024-07-19 18:25:46,2024-07-19 19:37:46,Prozess_C,Aufgabe_X
982,2024-07-19 13:40:46,2024-07-19 14:03:46,Prozess_B,Aufgabe_X
983,2024-07-14 02:05:46,2024-07-14 04:01:46,Prozess_E,Aufgabe_Z
984,2024-07-18 21:15:46,2024-07-18 22:32:46,Prozess_B,Aufgabe_Y
985,2024-07-20 11:09:46,2024-07-20 11:16:46,Prozess_E,Aufgabe_V
986,2024-07-24 07:09:46,2024-07-24 07:16:46,Prozess_C,Aufgabe_Y
987,2024-08-06 07:54:46,2024-08-06 09:02:46,Prozess_E,Aufgabe_Y
988,2024-07-20 23:24:46,2024-07-21 00:42:46,Prozess_A,Aufgabe_Y
989,2024-07-19 02:26:46,2024-07-19 02:53:46,Prozess_D,Aufgabe_W
990,2024-07-13 16:50:46,2024-07-13 17:38:46,Prozess_B,Aufgabe_Y
991,2024-07-22 19:50:46,2024-07-22 21:09:46,Prozess_D,Aufgabe_X
992,2024-07-14 18:46:46,2024-07-14 19:52:46,Prozess_A,Aufgabe_X
993,2024-08-04 06:04:46,2024-08-04 07:03:46,Prozess_C,Aufgabe_Y
994,2024-07-23 09:33:46,2024-07-23 10:50:46,Prozess_D,Aufgabe_Y
995,2024-07-22 02:33:46,2024-07-22 03:38:46,Prozess_D,Aufgabe_Y
996,2024-07-20 21:42:46,2024-07-20 21:54:46,Prozess_E,Aufgabe_Y
997,2024-07-30 05:40:46,2024-07-30 05:50:46,Prozess_D,Aufgabe_W
998,2024-07-24 09:10:46,2024-07-24 09:30:46,Prozess_A,Aufgabe_X
999,2024-08-06 00:17:46,2024-08-06 00:49:46,Prozess_D,Aufgabe_X
1000,2024-07-29 11:57:46,2024-07-29 12:49:46,Prozess_E,Aufgabe_Z
